Version : 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business (Information required for Style Creation/Legal Compliance/Order Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discoverability - Attributes required for Product Description and Cataloguing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sizing - Mandatory Measurements,,,,,,,,,,,,Imagery - Mandatory Image Angles,,,,,,
styleId,styleGroupId,vendorSkuCode,vendorArticleNumber,vendorArticleName,brand,Manufacturer Name and Address with Pincode,Packer Name and Address with Pincode,Importer Name and Address with Pincode,Country Of Origin,Country Of Origin2,Country Of Origin3,Country Of Origin4,Country Of Origin5,articleType,Brand Size,Standard Size,is Standard Size present on Label,Brand Colour (Remarks),GTIN,HSN,SKUCode,MRP,AgeGroup,Prominent Colour,Second Prominent Colour,Third Prominent Colour,FashionType,Usage,Year,season,Product Details,styleNote,materialCareDescription,sizeAndFitDescription,productDisplayName,tags,addedDate,Color Variant GroupId,Occasion,Sleeve Length,Neck,Top Fabric,Bottom Fabric,Top Type,Bottom Type,Top Pattern,Bottom Pattern,Bottom Closure,Add-Ons,Wash Care,Character,Lining,Number of Pockets,Trends,Sustainable,Number of Items,Top Closure,Collection Name,Package Contains,BIS Expiry Date,BIS Certificate Image URL,BIS Certificate Number,Across Shoulder ( Inches ),Bust ( Inches ),Chest ( Inches ),Front Length ( Inches ),Garment Waist ( Inches ),Inseam Length ( Inches ),Outseam Length ( Inches ),Rise ( Inches ),Sleeve-Length ( Inches ),To Fit Bust ( Inches ),To Fit Hip ( Inches ),To Fit Waist ( Inches ),Front Image,Side Image,Back Image,Detail Angle,Look Shot Image,Additional Image 1,Additional Image 2
1162,CO01ML1162,CO01ML1162XS,CO01ML1162XS,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,40,40,40,26.5,25,29,41,12,22.75,32,36,26,,,,,,,
1162,CO01ML1162,CO01ML1162S,CO01ML1162S,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,42,42,42,27,27,28.5,41,12.5,23,34,38,28,,,,,,,
1162,CO01ML1162,CO01ML1162M,CO01ML1162M,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,44,44,44,27.5,29,28,41,13,23.25,36,40,30,,,,,,,
1162,CO01ML1162,CO01ML1162L,CO01ML1162L,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,46,46,46,28,31,27.5,41,13.5,23.5,38,42,32,,,,,,,
1162,CO01ML1162,CO01ML1162XL,CO01ML1162XL,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,48,48,48,28.5,33,27,41,14,23.75,40,44,34,,,,,,,
1162,CO01ML1162,CO01ML1162XXL,CO01ML1162XXL,Multi Floral Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Multi,,62041919,CO01ML1162,#ERROR!,Adults-Women,Beige,Blue,Rust,Fashion,Casual,2025,Summer,Multi Floral Satin Shirt With Darted Pants,,100% Polyester,,Multi Floral Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,Floral,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,50,50,50,29,35,26.5,41,14.5,24,42,46,36,,,,,,,
1165,CO01BL1165,CO01BL1165XS,CO01BL1165XS,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,40,40,40,26.5,25,29,41,12,22.75,32,36,26,,,,,,,
1165,CO01BL1165,CO01BL1165S,CO01BL1165S,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,42,42,42,27,27,28.5,41,12.5,23,34,38,28,,,,,,,
1165,CO01BL1165,CO01BL1165M,CO01BL1165M,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,44,44,44,27.5,29,28,41,13,23.25,36,40,30,,,,,,,
1165,CO01BL1165,CO01BL1165L,CO01BL1165L,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,46,46,46,28,31,27.5,41,13.5,23.5,38,42,32,,,,,,,
1165,CO01BL1165,CO01BL1165XL,CO01BL1165XL,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,48,48,48,28.5,33,27,41,14,23.75,40,44,34,,,,,,,
1165,CO01BL1165,CO01BL1165XXL,CO01BL1165XXL,Blue Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Blue,,62041919,CO01BL1165,#ERROR!,Adults-Women,Blue,Green,Yellow,Fashion,Casual,2025,Summer,Blue Abstract Satin Shirt With Darted Pants,,100% Polyester,,Blue Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,50,50,50,29,35,26.5,41,14.5,24,42,46,36,,,,,,,
1166,CO01ML1166,CO01ML1166XS,CO01ML1166XS,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XS,XS,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,40,40,40,26.5,25,29,41,12,22.75,32,36,26,,,,,,,
1166,CO01ML1166,CO01ML1166S,CO01ML1166S,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,42,42,42,27,27,28.5,41,12.5,23,34,38,28,,,,,,,
1166,CO01ML1166,CO01ML1166M,CO01ML1166M,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,44,44,44,27.5,29,28,41,13,23.25,36,40,30,,,,,,,
1166,CO01ML1166,CO01ML1166L,CO01ML1166L,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,46,46,46,28,31,27.5,41,13.5,23.5,38,42,32,,,,,,,
1166,CO01ML1166,CO01ML1166XL,CO01ML1166XL,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,48,48,48,28.5,33,27,41,14,23.75,40,44,34,,,,,,,
1166,CO01ML1166,CO01ML1166XXL,CO01ML1166XXL,Multi Abstract Satin Shirt With Darted Pants,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Multi,,62041919,CO01ML1166,#ERROR!,Adults-Women,Red,Pink,Blue,Fashion,Casual,2025,Summer,Multi Abstract Satin Shirt With Darted Pants,,100% Polyester,,Multi Abstract Satin Shirt With Darted Pants,,,,Casual,Long Sleeves,Shirt Collar,Polyester,Polyester,Shirt,Trousers,Printed,Printed,Slip-On,NA,Dry Clean,NA,NA,2,NA,Regular,2,Button,,Set Of Shirt With Darted Pants,,,,50,50,50,29,35,26.5,41,14.5,24,42,46,36,,,,,,,
5196,CO00CR5195,CO00CR5195S,CO00CR5195S,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Cream,,62041919,CO00CR5195,#ERROR!,Adults-Women,Cream,Off White,Yellow,Fashion,Smart Casual,2025,Summer,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Colourblocked,Hem Design,Zip,NA,Dry Clean,NA,NA,NA,Pastels,Regular,2,Hook,,Set Of Tunic With Trouser,,,,15,38,38,33,36,25,38,12,18,34,38,28,,,,,,,
5196,CO00CR5195,CO00CR5195M,CO00CR5195M,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Cream,,62041919,CO00CR5195,#ERROR!,Adults-Women,Cream,Off White,Yellow,Fashion,Smart Casual,2025,Summer,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Colourblocked,Hem Design,Zip,NA,Dry Clean,NA,NA,NA,Pastels,Regular,2,Hook,,Set Of Tunic With Trouser,,,,15.5,40,40,33,38,25,38,12,18,36,40,30,,,,,,,
5196,CO00CR5195,CO00CR5195L,CO00CR5195L,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Cream,,62041919,CO00CR5195,#ERROR!,Adults-Women,Cream,Off White,Yellow,Fashion,Smart Casual,2025,Summer,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Colourblocked,Hem Design,Zip,NA,Dry Clean,NA,NA,NA,Pastels,Regular,2,Hook,,Set Of Tunic With Trouser,,,,16,42,42,33,40,25,38,12,18,38,42,32,,,,,,,
5196,CO00CR5195,CO00CR5195XL,CO00CR5195XL,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Cream,,62041919,CO00CR5195,#ERROR!,Adults-Women,Cream,Off White,Yellow,Fashion,Smart Casual,2025,Summer,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Colourblocked Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Colourblocked,Hem Design,Zip,NA,Dry Clean,NA,NA,NA,Pastels,Regular,2,Hook,,Set Of Tunic With Trouser,,,,16.5,44,44,33,42,25,38,12,18,40,44,34,,,,,,,
5218,CO00WH5218,CO00WH5218S,CO00WH5218S,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,White,,62041919,CO00WH5218,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14,38,38,31,36,25,38,12,19,34,38,28,,,,,,,
5218,CO00WH5218,CO00WH5218M,CO00WH5218M,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,White,,62041919,CO00WH5218,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14.5,40,40,31,38,25,38,12,19,36,40,30,,,,,,,
5218,CO00WH5218,CO00WH5218L,CO00WH5218L,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,White,,62041919,CO00WH5218,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15,42,42,31,40,25,38,12,19,38,42,32,,,,,,,
